date,tickers
2014-06-28,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-06-29,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-06-30,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-01,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-02,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-03,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-04,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-05,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-06,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-07,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-08,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-09,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-10,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-11,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-12,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-13,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-14,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-15,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-16,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-17,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-18,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-19,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-20,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-21,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-22,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-23,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
2014-07-24,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;GMKN;NVTK;ROSN;MTSS;VTBR;TATN;TATNP;AFKS;TRNFP;URKA;MFON;BANE;BANEP;HYDR;ALRS;RTKM;RTKMP;POLY;MOEX;CHMF;NLMK;EONR;PHOR;RUALR;TRMK;LSRG;PIKK;AFLT;MVID;IRAO;DIXY;FEES;GCHE;RSTI;RSTIP;MAGN;MSTT;PHST;VSMO;MTLR;MTLRP;AKRN;NKNC;NKNCP;BSPB;NMTP;SVAV;MSRS;TGKA;OGKB;TAER;MSNG;PRTK;AVAZ;AVAZP;OGKE;VZRZ;IRGZ;SYNG;VTGK;TGKD;RASP;KMAZ;TGKI;MRKC;HALS;MRKP;GAZA;FESH;LSNG;LSNGP;UNAC;MFGSP;VRPH;MSSB;UTAR;CHZN;VRAO;KOGK;LNZL;LNZLP;MRKU;ARMD;KBTK;MRKV;RBCM;MRKY;TGKE;GRAZ;TGKF;APTK;ISKJ;BLNG
